host_id,latitude,longitude,minimum_nights,number_of_reviews,reviews_per_month,calculated_host_listings_count,availability_365,location_cluster,naming_cluster,room_type_Entire home/apt,room_type_Private room,room_type_Shared room,neighbourhood_encoded
97878860,1.3111,103.85913,18,0,0.0,59,360,7,3,False,True,False,163.18349928876245
66406177,1.27549,103.8451,30,0,0.0,274,320,0,2,True,False,False,197.59271523178808
211434562,1.30546,103.84632,1,2,0.29,64,361,0,1,True,False,False,191.98979591836735
109391687,1.30391,103.8334,1,4,0.14,10,338,0,4,False,True,False,308.5744680851064
46515276,1.31108,103.8741,2,6,0.14,11,361,7,4,False,True,False,163.18349928876245
225641992,1.30157,103.83865,6,1,0.48,6,300,0,2,True,False,False,308.5744680851064
219550151,1.31194,103.88584,3,5,1.52,113,0,7,0,True,False,False,168.4436090225564
238891646,1.30925,103.82563,6,5,1.03,34,364,0,4,True,False,False,207.37857142857143
258405912,1.31039,103.85346,2,0,0.0,1,0,7,4,False,True,False,198.18934911242604
29420853,1.32232,103.86342,25,2,0.24,141,265,7,3,True,False,False,163.18349928876245
247914709,1.3137,103.89315,2,0,0.0,4,364,1,4,False,True,False,168.4436090225564
29420853,1.32869,103.8474,25,10,0.21,141,365,3,1,True,False,False,174.6969696969697
8948251,1.28381,103.84227,30,2,0.5,83,289,0,4,False,True,False,146.74922600619195
47455298,1.31312,103.82555,30,0,0.0,1,173,3,2,True,False,False,207.37857142857143
103099105,1.28154,103.84565,1,5,0.16,4,307,0,4,False,True,False,146.74922600619195
69121685,1.28095,103.85412,4,6,0.27,6,356,0,2,True,False,False,197.59271523178808
1166582,1.29914,103.84009,1,1,0.02,1,0,0,1,True,False,False,171.55648535564853
227215611,1.31926,103.86329,2,1,0.23,2,162,7,2,False,True,False,163.18349928876245
114674497,1.31083,103.85262,1,5,0.96,6,343,7,2,False,True,False,198.18934911242604
11898832,1.32401,103.84902,30,64,2.55,2,175,3,1,False,True,False,174.6969696969697
8492007,1.31621,103.85707,14,0,0.0,203,338,7,2,True,False,False,163.18349928876245
2413412,1.30895,103.86248,18,0,0.0,112,359,7,3,False,True,False,163.18349928876245
264230720,1.28784,103.84952,1,4,2.35,8,347,0,4,False,False,True,189.97619047619048
8638458,1.2937,103.82759,7,2,0.09,1,0,0,2,True,False,False,207.37857142857143
8492007,1.32697,103.84838,3,1,0.14,203,208,3,0,True,False,False,174.6969696969697
800558,1.31196,103.85523,2,0,0.0,6,364,7,4,True,False,False,198.18934911242604
14521708,1.31587,103.88586,1,9,0.35,67,63,7,3,True,False,False,168.4436090225564
209260798,1.30149,103.85988,1,0,0.0,8,365,7,4,False,False,True,198.18934911242604
81596134,1.29239,103.82449,2,0,0.0,16,0,0,2,True,False,False,207.37857142857143
18670780,1.30023,103.83107,30,0,0.0,1,95,0,2,False,True,False,171.55648535564853
3034356,1.31936,103.88279,1,4,0.5,2,348,7,4,False,True,False,168.4436090225564
156409670,1.30743,103.85032,30,0,0.0,78,364,7,3,True,False,False,198.18934911242604
201034613,1.31171,103.87681,3,0,0.0,67,337,7,1,True,False,False,168.4436090225564
23336011,1.2969,103.85561,7,0,0.0,40,327,0,1,True,False,False,197.59271523178808
24532432,1.29704,103.8886,4,5,0.09,1,0,7,2,True,False,False,149.11
8948251,1.31135,103.86234,18,1,0.19,83,344,7,0,False,True,False,163.18349928876245
48307592,1.30391,103.7813,30,0,0.0,4,151,4,3,False,True,False,143.05759162303664
49255774,1.27556,103.84589,2,8,1.15,6,131,0,0,True,False,False,197.59271523178808
75539321,1.28329,103.84357,1,50,2.44,5,306,0,3,False,True,False,146.74922600619195
108773366,1.30497,103.85332,1,0,0.0,109,178,7,4,False,True,False,198.18934911242604
209913841,1.31023,103.87804,2,0,0.0,157,333,7,0,True,False,False,168.4436090225564
209913841,1.32461,103.8467,20,1,0.27,157,264,3,0,True,False,False,174.6969696969697
8492007,1.30916,103.87812,2,2,0.15,203,305,7,3,True,False,False,168.4436090225564
232462982,1.30619,103.83524,1,13,1.63,3,64,0,4,False,True,False,191.98979591836735
11390076,1.29805,103.85023,4,4,0.43,18,0,0,4,False,True,False,203.7826086956522
29420853,1.31011,103.87791,3,10,0.82,141,330,7,1,True,False,False,168.4436090225564
4052965,1.28337,103.78359,3,1,0.03,1,0,4,1,True,False,False,143.05759162303664
201775246,1.31091,103.8637,28,0,0.0,48,362,7,0,False,True,False,163.18349928876245
278109833,1.27973,103.78751,3,0,0.0,31,61,4,0,True,False,False,143.05759162303664
66406177,1.27475,103.84374,30,1,0.38,274,278,0,0,True,False,False,197.59271523178808
151316863,1.30228,103.85883,1,1,0.05,7,346,7,4,False,True,False,198.18934911242604
267763952,1.2851,103.83403,30,0,0.0,31,347,0,2,True,False,False,153.31270358306188
